code_sdr,nom_sdr,idugd,niveau_geo,qualite_geo,c1,symbole_c1,c58,symbole_c58,c63,symbole_c63,c64,symbole_c64,c65,symbole_c65,c68,symbole_c68,c69,symbole_c69,c70,symbole_c70,c78,symbole_c78,c86,symbole_c86,c89,symbole_c89,c97,symbole_c97,c126,symbole_c126,c127,symbole_c127,c128,symbole_c128,c1998,symbole_c1998,c1999,symbole_c1999,c2229,symbole_c2229
2487904,"Rivière-Ojima, Non organisé (NO)",2021A00052487904,Subdivision de recensement,00909,60,,55,,0,,0,,0,,0,,5,,5,,20,,5,,60,,10,,60,,,x,,x,55,,20,,45.5,
2488005,"Champneuf, Municipalité (MÉ)",2021A00052488005,Subdivision de recensement,00909,94,,85,,0,,5,,0,,5,,0,,5,,25,,5,,95,,20,,75,,,x,,x,75,,55,,53.3,
2488010,"Rochebaucourt, Municipalité (MÉ)",2021A00052488010,Subdivision de recensement,00909,146,,125,,0,,5,,0,,0,,5,,10,,45,,5,,145,,25,,105,,,x,,x,110,,40,,59.1,
2488015,"La Morandière, Municipalité (MÉ)",2021A00052488015,Subdivision de recensement,00909,205,,175,,0,,5,,0,,0,,5,,10,,65,,0,,205,,30,,225,,,x,,x,225,,120,,46.7,
2488022,"Barraute, Municipalité (MÉ)",2021A00052488022,Subdivision de recensement,00000,1986,,1630,,5,,65,,15,,20,,110,,120,,555,,70,,1960,,355,,1605,,1590,,46320,,1610,,500,,58.1,
2488030,"La Corne, Municipalité (MÉ)",2021A00052488030,Subdivision de recensement,00000,778,,615,,5,,30,,5,,10,,15,,25,,230,,15,,775,,90,,690,,680,,55800,,690,,155,,68.8,
2488035,"Landrienne, Canton (municipalité de) (CT)",2021A00052488035,Subdivision de recensement,00000,897,,745,,5,,30,,10,,10,,45,,25,,270,,35,,900,,120,,700,,685,,49600,,700,,180,,65,
2488040,"Saint-Marc-de-Figuery, Paroisse (municipalité de) (PE)",2021A00052488040,Subdivision de recensement,00000,868,,710,,5,,40,,5,,5,,15,,15,,265,,30,,865,,85,,730,,720,,66800,,730,,155,,65.8,
2488045,"La Motte, Municipalité (MÉ)",2021A00052488045,Subdivision de recensement,00000,478,,385,,0,,25,,0,,5,,30,,15,,140,,20,,480,,80,,335,,330,,49400,,335,,70,,59.7,
2488050,"Saint-Mathieu-d'Harricana, Municipalité (MÉ)",2021A00052488050,Subdivision de recensement,00000,770,,610,,0,,20,,5,,5,,20,,20,,240,,30,,770,,70,,600,,585,,64800,,600,,120,,65,
2488055,"Amos, Ville (V)",2021A00052488055,Subdivision de recensement,00000,12675,,10645,,35,,420,,60,,145,,645,,640,,3390,,600,,12105,,2230,,10100,,9950,,51850,,10105,,2500,,62,
2488060,"Saint-Félix-de-Dalquier, Municipalité (MÉ)",2021A00052488060,Subdivision de recensement,00000,1026,,780,,0,,25,,5,,10,,25,,25,,305,,50,,1030,,95,,755,,735,,53100,,755,,255,,68.9,
2488065,"Saint-Dominique-du-Rosaire, Municipalité (MÉ)",2021A00052488065,Subdivision de recensement,00000,434,,370,,10,,10,,5,,5,,15,,15,,140,,20,,430,,50,,350,,340,,45000,,350,,150,,45.7,
2488070,"Berry, Municipalité (MÉ)",2021A00052488070,Subdivision de recensement,00000,535,,440,,0,,20,,0,,10,,25,,15,,160,,15,,535,,65,,375,,365,,42200,,375,,180,,53.3,
2488075,"Trécesson, Canton (municipalité de) (CT)",2021A00052488075,Subdivision de recensement,00000,1232,,1005,,0,,65,,10,,10,,50,,55,,365,,45,,1230,,150,,1010,,1000,,56400,,1010,,255,,58.9,
2488080,"Launay, Canton (municipalité de) (CT)",2021A00052488080,Subdivision de recensement,00909,211,,170,,0,,10,,0,,0,,10,,15,,65,,10,,210,,30,,180,,,x,,x,180,,75,,55.6,
2488085,"Sainte-Gertrude-Manneville, Municipalité (MÉ)",2021A00052488085,Subdivision de recensement,00000,793,,615,,0,,25,,0,,5,,10,,20,,245,,30,,790,,65,,640,,640,,46800,,640,,190,,60.9,
2488090,"Preissac, Municipalité (MÉ)",2021A00052488090,Subdivision de recensement,00000,914,,800,,5,,55,,10,,15,,40,,15,,295,,30,,915,,125,,810,,790,,62700,,810,,200,,59.9,
2488802,"Pikogan, Réserve indienne (IRI)",2021A00052488802,Subdivision de recensement,01010,540,,410,,0,,5,,0,,5,,15,,20,,140,,55,,530,,20,,405,,370,,41000,,400,,150,,46.3,
2488902,"Lac-Despinassy, Non organisé (NO)",2021A00052488902,Subdivision de recensement,09999,21,,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x
2488904,"Lac-Chicobi, Non organisé (NO)",2021A00052488904,Subdivision de recensement,00909,161,,130,,0,,10,,0,,0,,10,,10,,55,,10,,160,,20,,170,,,x,,x,170,,80,,76.5,
2489008,"Val-d'Or, Ville (V)",2021A00052489008,Subdivision de recensement,00000,32752,,27130,,90,,1135,,150,,365,,1625,,1570,,9140,,1330,,32145,,5600,,26520,,26175,,56800,,26520,,6685,,63.2,
2489010,"Rivière-Héva, Municipalité (MÉ)",2021A00052489010,Subdivision de recensement,00000,1495,,1255,,0,,75,,15,,5,,60,,40,,480,,35,,1495,,165,,1240,,1220,,61500,,1240,,335,,61.3,
2489015,"Malartic, Ville (V)",2021A00052489015,Subdivision de recensement,00000,3355,,2700,,5,,80,,10,,35,,150,,195,,900,,165,,3215,,555,,2585,,2545,,51300,,2580,,840,,61.2,
2489040,"Senneterre, Ville (V)",2021A00052489040,Subdivision de recensement,00000,2782,,2355,,10,,75,,15,,50,,170,,190,,745,,145,,2725,,610,,2320,,2275,,43440,,2315,,900,,49.9,
2489045,"Senneterre, Paroisse (municipalité de) (PE)",2021A00052489045,Subdivision de recensement,00000,1202,,1050,,0,,80,,10,,15,,40,,35,,400,,25,,1195,,145,,1025,,1015,,48800,,1025,,310,,51.7,
2489050,"Belcourt, Municipalité (MÉ)",2021A00052489050,Subdivision de recensement,00909,219,,190,,0,,10,,0,,0,,10,,10,,60,,5,,220,,50,,190,,,x,,x,190,,80,,52.6,
2489802,"Kitcisakik, Établissement indien (S-É)",2021A00052489802,Subdivision de recensement,02020,257,,155,,0,,0,,0,,5,,10,,5,,60,,20,,255,,25,,155,,140,,36000,,155,,120,,54.8,
2489804,"Lac Simon, Réserve indienne (IRI)",2021A00052489804,Subdivision de recensement,02030,1285,,820,,10,,5,,5,,25,,30,,35,,305,,105,,1275,,65,,815,,690,,32700,,815,,510,,30.7,
2489902,"Matchi-Manitou, Non organisé (NO)",2021A00052489902,Subdivision de recensement,09999,0,,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x
2489908,"Lac-Metei, Non organisé (NO)",2021A00052489908,Subdivision de recensement,09999,0,,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x
2489910,"Réservoir-Dozois, Non organisé (NO)",2021A00052489910,Subdivision de recensement,09999,0,,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x
2489912,"Lac-Granet, Non organisé (NO)",2021A00052489912,Subdivision de recensement,09999,0,,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x
2490012,"La Tuque, Ville (V)",2021A00052490012,Subdivision de recensement,00000,11129,,9585,,25,,490,,85,,110,,660,,710,,3165,,435,,10900,,2285,,9340,,9230,,44240,,9340,,2345,,49.5,
2490017,"La Bostonnais, Municipalité (MÉ)",2021A00052490017,Subdivision de recensement,00000,556,,495,,5,,25,,0,,5,,40,,15,,175,,20,,555,,85,,530,,515,,45600,,530,,130,,49.1,
2490027,"Lac-Édouard, Municipalité (MÉ)",2021A00052490027,Subdivision de recensement,02939,220,,210,,0,,20,,0,,5,,20,,5,,75,,5,,215,,40,,190,,,x,,x,190,,50,,44.7,
2490802,"Communauté de Wemotaci, Réserve indienne (IRI)",2021A00052490802,Subdivision de recensement,01010,1142,,775,,0,,10,,0,,15,,25,,25,,285,,105,,1145,,55,,775,,670,,34300,,775,,440,,47.7,
2490804,"Obedjiwan 28, Réserve indienne (IRI)",2021A00052490804,Subdivision de recensement,01010,1991,,1335,,5,,5,,0,,30,,30,,40,,465,,160,,1975,,40,,1330,,1085,,32400,,1330,,985,,35.3,
2491005,"Lac-Bouchette, Municipalité (MÉ)",2021A00052491005,Subdivision de recensement,00000,1183,,1065,,5,,45,,0,,25,,85,,85,,355,,45,,1175,,280,,1050,,1030,,38900,,1050,,375,,40,
2491010,"Saint-André-du-Lac-Saint-Jean, Village (VL)",2021A00052491010,Subdivision de recensement,00000,453,,380,,5,,15,,5,,0,,20,,35,,135,,15,,455,,70,,390,,385,,40800,,390,,95,,53.8,
2491015,"Saint-François-de-Sales, Municipalité (MÉ)",2021A00052491015,Subdivision de recensement,00000,643,,565,,0,,15,,5,,10,,25,,50,,195,,25,,620,,95,,590,,575,,37000,,590,,175,,44.9,
2491020,"Chambord, Municipalité (MÉ)",2021A00052491020,Subdivision de recensement,00000,1748,,1495,,5,,60,,25,,20,,95,,100,,515,,60,,1730,,320,,1495,,1485,,44800,,1495,,375,,51.5,
2491025,"Roberval, Ville (V)",2021A00052491025,Subdivision de recensement,00000,9840,,8445,,20,,320,,55,,125,,595,,690,,2695,,460,,9185,,1740,,7865,,7775,,45200,,7860,,1810,,52,
2491030,"Sainte-Hedwidge, Municipalité (MÉ)",2021A00052491030,Subdivision de recensement,00000,870,,740,,0,,35,,10,,10,,30,,55,,280,,30,,870,,110,,765,,760,,44100,,760,,160,,50.7,
2491035,"Saint-Prime, Municipalité (MÉ)",2021A00052491035,Subdivision de recensement,00000,2760,,2265,,5,,90,,15,,25,,90,,100,,820,,95,,2745,,340,,2240,,2210,,45520,,2240,,420,,57.1,
2491042,"Saint-Félicien, Ville (V)",2021A00052491042,Subdivision de recensement,00000,10089,,8535,,20,,390,,50,,95,,555,,495,,2880,,360,,9865,,1695,,8315,,8205,,46280,,8315,,1745,,55.4,
2491050,"La Doré, Paroisse (municipalité de) (PE)",2021A00052491050,Subdivision de recensement,00000,1359,,1130,,5,,35,,5,,15,,55,,70,,410,,35,,1325,,200,,1110,,1095,,40600,,1110,,285,,52.3,
2491802,"Mashteuiatsh, Réserve indienne (IRI)",2021A00052491802,Subdivision de recensement,03030,2010,,1660,,5,,75,,5,,15,,105,,75,,560,,145,,1995,,240,,1640,,1620,,46480,,1640,,420,,52.1,
2491902,"Lac-Ashuapmushuan, Non organisé (NO)",2021A00052491902,Subdivision de recensement,05999,140,,140,,0,,20,,0,,0,,40,,5,,40,,0,,140,,55,,,x,,x,,x,,x,,x,,x
2492005,"Saint-Augustin, Paroisse (municipalité de) (PE)",2021A00052492005,Subdivision de recensement,00000,334,,285,,0,,0,,5,,0,,15,,20,,95,,10,,330,,50,,255,,255,,42000,,255,,70,,54.9,
2492010,"Péribonka, Municipalité (MÉ)",2021A00052492010,Subdivision de recensement,00000,489,,430,,5,,30,,5,,0,,25,,25,,160,,5,,490,,75,,475,,465,,44600,,475,,105,,45.3,
2492015,"Sainte-Jeanne-d'Arc, Village (VL)",2021A00052492015,Subdivision de recensement,00000,1101,,935,,0,,65,,10,,0,,55,,35,,350,,30,,1100,,125,,925,,915,,44100,,925,,185,,57.3,
2492022,"Dolbeau-Mistassini, Ville (V)",2021A00052492022,Subdivision de recensement,00000,13718,,11635,,45,,540,,100,,145,,885,,925,,3835,,535,,13130,,2305,,11065,,10885,,43680,,11065,,2770,,53.1,
2492030,"Albanel, Municipalité (MÉ)",2021A00052492030,Subdivision de recensement,00000,2181,,1815,,5,,80,,20,,15,,95,,65,,680,,70,,2170,,245,,1795,,1780,,45680,,1795,,425,,61.6,
2492040,"Normandin, Ville (V)",2021A00052492040,Subdivision de recensement,00000,2991,,2460,,10,,110,,15,,30,,150,,175,,860,,125,,2900,,435,,2320,,2280,,44080,,2320,,610,,59.7,
2492045,"Saint-Thomas-Didyme, Municipalité (MÉ)",2021A00052492045,Subdivision de recensement,00000,703,,640,,0,,45,,0,,5,,45,,45,,220,,15,,705,,140,,635,,615,,39800,,635,,245,,38.6,
2492050,"Saint-Edmond-les-Plaines, Municipalité (MÉ)",2021A00052492050,Subdivision de recensement,00000,355,,305,,0,,10,,0,,10,,15,,15,,125,,10,,355,,45,,305,,305,,37600,,305,,90,,54.1,
2492055,"Girardville, Municipalité (MÉ)",2021A00052492055,Subdivision de recensement,00000,1018,,855,,0,,50,,10,,5,,45,,50,,305,,30,,1000,,160,,850,,835,,42200,,855,,245,,53.8,
2492060,"Notre-Dame-de-Lorette, Municipalité (MÉ)",2021A00052492060,Subdivision de recensement,00909,159,,155,,0,,10,,0,,10,,5,,15,,45,,5,,160,,45,,130,,,x,,x,130,,45,,42.3,
2492065,"Saint-Eugène-d'Argentenay, Municipalité (MÉ)",2021A00052492065,Subdivision de recensement,00000,487,,385,,0,,20,,0,,5,,25,,20,,145,,15,,475,,55,,390,,385,,43600,,390,,90,,62.8,
2492070,"Saint-Stanislas, Municipalité (MÉ)",2021A00052492070,Subdivision de recensement,00000,376,,300,,0,,20,,5,,0,,15,,15,,115,,15,,375,,45,,290,,290,,38000,,290,,70,,55.2,
2492902,"Passes-Dangereuses, Non organisé (NO)",2021A00052492902,Subdivision de recensement,00909,210,,190,,0,,10,,5,,0,,25,,15,,65,,5,,210,,35,,215,,,x,,x,215,,55,,48.8,
2492904,"Rivière-Mistassini, Non organisé (NO)",2021A00052492904,Subdivision de recensement,09999,27,,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x
2493005,"Desbiens, Ville (V)",2021A00052493005,Subdivision de recensement,00000,995,,840,,0,,35,,5,,15,,40,,60,,295,,45,,985,,170,,815,,800,,40900,,815,,195,,47.9,
2493012,"Métabetchouan--Lac-à-la-Croix, Ville (V)",2021A00052493012,Subdivision de recensement,00000,4121,,3445,,10,,140,,25,,50,,215,,195,,1155,,135,,3900,,620,,3200,,3130,,46200,,3200,,570,,53.8,
2493020,"Hébertville, Municipalité (MÉ)",2021A00052493020,Subdivision de recensement,00000,2500,,2070,,10,,120,,15,,15,,130,,100,,745,,85,,2445,,325,,2055,,2030,,46080,,2055,,325,,60.8,
2493025,"Hébertville-Station, Village (VL)",2021A00052493025,Subdivision de recensement,00000,1229,,1005,,0,,30,,5,,10,,45,,50,,365,,35,,1230,,165,,1010,,985,,43000,,1010,,225,,64.4,
2493030,"Saint-Bruno, Municipalité (MÉ)",2021A00052493030,Subdivision de recensement,00000,2902,,2290,,5,,85,,10,,20,,110,,115,,860,,115,,2880,,355,,2205,,2170,,50240,,2205,,375,,69.2,
2493035,"Saint-Gédéon, Municipalité (MÉ)",2021A00052493035,Subdivision de recensement,00000,2177,,1820,,5,,90,,20,,25,,105,,85,,670,,60,,2160,,290,,1840,,1820,,54950,,1840,,305,,56.8,
2493042,"Alma, Ville (V)",2021A00052493042,Subdivision de recensement,00000,30331,,25685,,85,,1300,,205,,320,,1800,,1470,,8640,,1210,,29320,,4905,,24685,,24290,,46880,,24685,,4855,,55.5,
2493045,"Saint-Nazaire, Municipalité (MÉ)",2021A00052493045,Subdivision de recensement,00000,2029,,1605,,10,,60,,10,,25,,75,,60,,630,,80,,2030,,205,,1605,,1550,,50640,,1605,,365,,63.9,
2493055,"Labrecque, Municipalité (MÉ)",2021A00052493055,Subdivision de recensement,00000,1328,,1130,,5,,65,,15,,20,,35,,55,,415,,35,,1310,,160,,1130,,1105,,46400,,1130,,360,,52.2,
2493060,"Lamarche, Municipalité (MÉ)",2021A00052493060,Subdivision de recensement,00010,476,,435,,0,,15,,5,,10,,35,,25,,155,,15,,475,,100,,430,,430,,41800,,430,,155,,41.9,
2493065,"L'Ascension-de-Notre-Seigneur, Paroisse (municipalité de) (PE)",2021A00052493065,Subdivision de recensement,00000,2079,,1680,,5,,55,,10,,10,,90,,75,,615,,70,,2075,,230,,1630,,1595,,42600,,1630,,420,,57.1,
2493070,"Saint-Henri-de-Taillon, Municipalité (MÉ)",2021A00052493070,Subdivision de recensement,00000,803,,690,,5,,45,,10,,10,,40,,20,,250,,20,,805,,105,,735,,715,,46100,,735,,125,,40.8,
2493075,"Sainte-Monique, Municipalité (MÉ)",2021A00052493075,Subdivision de recensement,00000,858,,730,,0,,30,,0,,10,,55,,40,,255,,25,,840,,120,,700,,685,,45200,,700,,205,,60,
2493080,"Saint-Ludger-de-Milot, Municipalité (MÉ)",2021A00052493080,Subdivision de recensement,00000,637,,560,,0,,25,,5,,5,,35,,50,,180,,10,,640,,130,,590,,590,,40800,,590,,195,,55.9,
2493902,"Mont-Apica, Non organisé (NO)",2021A00052493902,Subdivision de recensement,09999,0,,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x
2493904,"Lac-Moncouche, Non organisé (NO)",2021A00052493904,Subdivision de recensement,09999,0,,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x
2493906,"Lac-Achouakan, Non organisé (NO)",2021A00052493906,Subdivision de recensement,09999,0,,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x
2493908,"Belle-Rivière, Non organisé (NO)",2021A00052493908,Subdivision de recensement,09999,10,,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x
2494068,"Saguenay, Ville (V)",2021A00052494068,Subdivision de recensement,00000,144723,,123115,,425,,5710,,835,,1590,,7935,,8070,,41305,,5540,,141120,,24485,,119590,,117260,,49080,,119590,,19155,,56.6,
2494205,"Petit-Saguenay, Municipalité (MÉ)",2021A00052494205,Subdivision de recensement,00000,600,,545,,0,,20,,5,,5,,35,,40,,190,,15,,600,,110,,570,,560,,35400,,570,,175,,41.2,
2494210,"L'Anse-Saint-Jean, Municipalité (MÉ)",2021A00052494210,Subdivision de recensement,00000,1301,,1125,,5,,65,,15,,10,,90,,70,,400,,30,,1270,,205,,1090,,1060,,44300,,1095,,305,,42.9,
2494215,"Rivière-Éternité, Municipalité (MÉ)",2021A00052494215,Subdivision de recensement,00000,414,,380,,0,,15,,5,,10,,20,,20,,130,,15,,410,,65,,370,,360,,40200,,370,,130,,51.4,
2494220,"Ferland-et-Boilleau, Municipalité (MÉ)",2021A00052494220,Subdivision de recensement,00000,632,,505,,0,,30,,5,,5,,30,,15,,190,,10,,635,,60,,470,,460,,49000,,470,,115,,53.2,
2494225,"Saint-Félix-d'Otis, Municipalité (MÉ)",2021A00052494225,Subdivision de recensement,01000,1109,,990,,0,,85,,15,,15,,50,,50,,375,,35,,1110,,165,,1000,,990,,48700,,995,,155,,49.7,
2494230,"Sainte-Rose-du-Nord, Paroisse (municipalité de) (PE)",2021A00052494230,Subdivision de recensement,00010,434,,375,,0,,20,,5,,10,,30,,15,,130,,20,,430,,75,,380,,370,,41200,,385,,100,,33.8,
2494235,"Saint-Fulgence, Municipalité (MÉ)",2021A00052494235,Subdivision de recensement,00000,2061,,1735,,5,,95,,15,,20,,85,,75,,640,,80,,2065,,260,,1735,,1700,,44440,,1730,,320,,53.8,
2494240,"Saint-Honoré, Ville (V)",2021A00052494240,Subdivision de recensement,00000,6376,,5015,,15,,235,,35,,50,,185,,185,,1920,,220,,6350,,575,,4985,,4840,,51300,,4985,,1125,,62.8,
2494245,"Saint-David-de-Falardeau, Municipalité (MÉ)",2021A00052494245,Subdivision de recensement,01010,2996,,2585,,5,,170,,30,,25,,180,,95,,950,,80,,2990,,420,,2565,,2490,,49400,,2565,,505,,49.1,
2494250,"Bégin, Municipalité (MÉ)",2021A00052494250,Subdivision de recensement,00000,851,,695,,5,,45,,10,,5,,50,,30,,260,,35,,855,,120,,710,,685,,40600,,710,,215,,53.5,
2494255,"Saint-Ambroise, Municipalité (MÉ)",2021A00052494255,Subdivision de recensement,00000,3883,,3190,,10,,165,,35,,30,,155,,155,,1205,,130,,3860,,470,,3165,,3100,,46440,,3165,,720,,59.4,
2494260,"Saint-Charles-de-Bourget, Municipalité (MÉ)",2021A00052494260,Subdivision de recensement,00000,784,,655,,5,,30,,5,,10,,25,,25,,250,,20,,775,,90,,665,,640,,44600,,665,,115,,55.6,
2494265,"Larouche, Municipalité (MÉ)",2021A00052494265,Subdivision de recensement,00000,1601,,1335,,5,,80,,10,,15,,75,,40,,495,,50,,1600,,190,,1345,,1315,,47680,,1345,,235,,60.2,
2494926,"Lalemant, Non organisé (NO)",2021A00052494926,Subdivision de recensement,09999,0,,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x
2494928,"Lac-Ministuk, Non organisé (NO)",2021A00052494928,Subdivision de recensement,00909,58,,40,,0,,0,,0,,0,,5,,0,,20,,0,,60,,5,,50,,,x,,x,50,,0,,70,
2494930,"Mont-Valin, Non organisé (NO)",2021A00052494930,Subdivision de recensement,09999,10,,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x
2495005,"Tadoussac, Village (VL)",2021A00052495005,Subdivision de recensement,00000,814,,700,,5,,30,,0,,5,,40,,50,,230,,35,,810,,150,,670,,665,,42000,,670,,170,,44.8,
2495010,"Sacré-Coeur, Municipalité (MÉ)",2021A00052495010,Subdivision de recensement,00000,1684,,1425,,0,,55,,15,,25,,80,,95,,480,,80,,1665,,250,,1410,,1375,,43120,,1410,,435,,51.8,
2495018,"Les Bergeronnes, Municipalité (MÉ)",2021A00052495018,Subdivision de recensement,00000,619,,525,,0,,30,,0,,15,,35,,40,,170,,30,,590,,110,,525,,525,,44400,,525,,115,,50.5,
2495025,"Les Escoumins, Municipalité (MÉ)",2021A00052495025,Subdivision de recensement,00000,1794,,1580,,5,,75,,10,,25,,80,,150,,520,,85,,1750,,315,,1535,,1515,,43120,,1535,,425,,49.2,
2495032,"Longue-Rive, Municipalité (MÉ)",2021A00052495032,Subdivision de recensement,00000,918,,850,,0,,10,,5,,5,,55,,95,,275,,30,,920,,205,,840,,830,,36600,,840,,340,,37.5,
2495040,"Portneuf-sur-Mer, Municipalité (MÉ)",2021A00052495040,Subdivision de recensement,00000,612,,565,,0,,25,,5,,10,,30,,60,,200,,30,,615,,115,,520,,505,,39000,,520,,200,,39.4,
2495045,"Forestville, Ville (V)",2021A00052495045,Subdivision de recensement,00000,2892,,2540,,0,,100,,15,,40,,165,,230,,815,,130,,2830,,630,,2505,,2480,,43920,,2505,,790,,49.1,
2495050,"Colombier, Municipalité (MÉ)",2021A00052495050,Subdivision de recensement,00000,635,,570,,5,,20,,5,,0,,30,,50,,205,,20,,635,,115,,600,,580,,40400,,595,,240,,33.6,
2495802,"Essipit, Réserve indienne (IRI)",2021A00052495802,Subdivision de recensement,00000,310,,235,,0,,10,,0,,5,,10,,20,,90,,15,,310,,30,,235,,230,,52400,,235,,50,,48.9,
2495902,"Lac-au-Brochet, Non organisé (NO)",2021A00052495902,Subdivision de recensement,09999,0,,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x
2496005,"Baie-Trinité, Village (VL)",2021A00052496005,Subdivision de recensement,00000,438,,420,,0,,20,,5,,5,,30,,35,,145,,20,,430,,85,,410,,410,,35600,,410,,185,,36.6,
2496010,"Godbout, Village (VL)",2021A00052496010,Subdivision de recensement,01010,272,,260,,0,,5,,0,,0,,20,,25,,85,,5,,270,,70,,285,,280,,36400,,280,,110,,35.7,
2496015,"Franquelin, Municipalité (MÉ)",2021A00052496015,Subdivision de recensement,00010,285,,255,,0,,10,,0,,0,,20,,10,,80,,10,,285,,75,,260,,245,,58000,,260,,95,,46.2,
2496020,"Baie-Comeau, Ville (V)",2021A00052496020,Subdivision de recensement,00000,20687,,17715,,35,,750,,80,,135,,1155,,980,,5870,,855,,19800,,3515,,16845,,16600,,52900,,16845,,3390,,57.8,
2496025,"Pointe-Lebel, Village (VL)",2021A00052496025,Subdivision de recensement,00000,1817,,1550,,5,,80,,20,,20,,75,,55,,555,,55,,1815,,285,,1555,,1520,,53100,,1555,,350,,59.8,
2496030,"Pointe-aux-Outardes, Village (VL)",2021A00052496030,Subdivision de recensement,00000,1434,,1215,,5,,45,,5,,10,,50,,40,,440,,40,,1425,,195,,1210,,1190,,53200,,1215,,195,,55.6,
2496035,"Chute-aux-Outardes, Village (VL)",2021A00052496035,Subdivision de recensement,00000,1391,,1200,,0,,45,,5,,20,,60,,100,,400,,70,,1365,,280,,1170,,1160,,42600,,1170,,500,,53.4,
2496040,"Ragueneau, Paroisse (municipalité de) (PE)",2021A00052496040,Subdivision de recensement,00000,1314,,1145,,5,,45,,5,,15,,55,,65,,415,,50,,1315,,190,,1150,,1130,,43700,,1150,,410,,42.6,
2496802,"Pessamit, Réserve indienne (IRI)",2021A00052496802,Subdivision de recensement,01010,2428,,1850,,0,,5,,5,,25,,115,,70,,655,,385,,2405,,175,,1830,,1625,,34920,,1830,,800,,40.7,
2496902,"Rivière-aux-Outardes, Non organisé (NO)",2021A00052496902,Subdivision de recensement,03929,92,,85,,0,,10,,5,,5,,10,,15,,25,,0,,90,,25,,55,,,x,,x,55,,10,,45.5,
2497007,"Sept-Îles, Ville (V)",2021A00052497007,Subdivision de recensement,00000,24569,,20570,,55,,720,,130,,190,,1245,,1185,,6920,,1200,,24025,,4080,,20020,,19690,,57950,,20020,,4620,,61.7,
2497022,"Port-Cartier, Ville (V)",2021A00052497022,Subdivision de recensement,00000,6516,,5440,,15,,180,,35,,60,,260,,300,,1860,,265,,6300,,1015,,5250,,5135,,58900,,5250,,1630,,53.6,
2497035,"Fermont, Ville (V)",2021A00052497035,Subdivision de recensement,01010,2256,,1730,,5,,55,,0,,5,,60,,25,,620,,80,,2255,,340,,1735,,1715,,98000,,1740,,150,,80.5,
2497040,"Schefferville, Ville (V)",2021A00052497040,Subdivision de recensement,04949,244,,200,,5,,5,,0,,5,,10,,5,,55,,10,,240,,65,,190,,,x,,x,195,,25,,74.4,
